timestamp,temperature,humidity,light,pH,electrical_conductivity,hour,day_period,temp_rate,humidity_rate,temp_ma_5min,temp_ma_30min,humidity_ma_5min,humidity_ma_30min,temp_humidity_ratio
2025-03-01 00:03:40,22.19,45.03,197.08,6.8,0.942,0,Night,-14.399999999999991,-179.27999999999997,22.324,22.324,48.94222222222223,48.94222222222223,0.49278247995059293
2025-03-01 00:03:45,21.51,55.62,913.71,6.32,1.161,0,Night,-8.159999999999997,127.07999999999996,22.306304347826085,22.306304347826085,49.087391304347825,49.087391304347825,0.3867313220547785
2025-03-01 00:03:50,24.39,59.98,842.83,6.44,1.935,0,Night,34.55999999999999,52.31999999999999,22.35063829787234,22.35063829787234,49.319148936170215,49.319148936170215,0.4066354773865493
2025-03-01 00:03:55,22.86,51.93,878.97,6.87,0.759,0,Night,-18.360000000000014,-96.59999999999997,22.36125,22.36125,49.37354166666666,49.37354166666666,0.4402078875008882
2025-03-01 00:04:00,21.4,43.72,827.58,7.65,1.021,0,Night,-17.52000000000001,-98.52000000000001,22.341632653061225,22.341632653061225,49.25816326530612,49.25816326530612,0.48947838758499823
2025-03-01 00:04:05,21.15,54.22,224.29,6.26,1.372,0,Night,-3.0,126.0,22.317800000000002,22.317800000000002,49.3574,49.3574,0.39007739024762256
2025-03-01 00:04:10,22.58,49.66,361.0,6.76,1.267,0,Night,17.159999999999997,-54.72000000000003,22.32294117647059,22.32294117647059,49.36333333333334,49.36333333333334,0.4546918133927077
2025-03-01 00:04:15,23.69,41.05,422.37,7.32,0.97,0,Night,13.320000000000036,-103.32,22.349230769230772,22.349230769230772,49.20346153846154,49.20346153846154,0.5771009556392313
2025-03-01 00:04:20,21.17,45.24,207.75,6.09,1.247,0,Night,-30.239999999999995,50.28000000000006,22.32698113207547,22.32698113207547,49.128679245283024,49.128679245283024,0.4679486145118005
2025-03-01 00:04:25,21.56,44.96,654.27,6.07,1.615,0,Night,4.679999999999964,-3.3600000000000136,22.31277777777778,22.31277777777778,49.05148148148149,49.05148148148149,0.47953725988939944
2025-03-01 00:04:30,23.48,56.58,558.93,7.79,0.919,0,Night,23.04000000000002,139.43999999999997,22.334,22.334,49.18836363636364,49.18836363636364,0.41498755479187793
2025-03-01 00:04:35,20.74,49.55,161.31,6.43,1.165,0,Night,-32.880000000000024,-84.36000000000001,22.305535714285714,22.305535714285714,49.19482142857142,49.19482142857142,0.41856701946175184
2025-03-01 00:04:40,23.68,47.09,603.51,7.55,1.411,0,Night,35.280000000000015,-29.519999999999925,22.329649122807016,22.329649122807016,49.1578947368421,49.1578947368421,0.5028667439229679
2025-03-01 00:04:45,21.36,44.56,993.51,7.83,0.849,0,Night,-27.840000000000003,-30.360000000000014,22.31293103448276,22.31293103448276,49.078620689655175,49.078620689655175,0.47935357285602037
2025-03-01 00:04:50,22.97,48.62,268.5,6.02,0.509,0,Night,19.319999999999993,48.71999999999994,22.32406779661017,22.32406779661017,49.07084745762712,49.07084745762712,0.4724392282107716
2025-03-01 00:04:55,21.81,50.86,608.67,6.39,0.923,0,Night,-13.920000000000002,26.880000000000024,22.3155,22.3155,49.10066666666667,49.10066666666667,0.4288241390436218
2025-03-01 00:05:00,23.81,54.72,492.53,6.63,1.965,0,Night,24.0,46.31999999999999,22.300833333333333,22.34,49.135,49.192786885245894,0.43512418948753845
2025-03-01 00:05:05,23.59,41.49,645.7,6.93,0.714,0,Night,-2.6399999999999864,-158.75999999999996,22.329166666666666,22.36016129032258,48.99016666666667,49.068548387096776,0.5685706028993485
2025-03-01 00:05:10,22.94,41.36,889.83,7.09,1.067,0,Night,-7.799999999999983,-1.5600000000000307,22.313499999999998,22.36936507936508,48.879333333333335,48.94619047619048,0.5546420322432224
2025-03-01 00:05:15,24.01,48.92,489.63,6.87,1.389,0,Night,12.840000000000003,90.72000000000003,22.37333333333333,22.395,48.749166666666675,48.94578125,0.4908012079310695
2025-03-01 00:05:20,22.43,49.22,791.92,6.36,1.045,0,Night,-18.960000000000022,3.599999999999966,22.400666666666666,22.39553846153846,48.87716666666667,48.95,0.45570896877103434
2025-03-01 00:05:25,22.9,41.74,584.81,6.92,0.57,0,Night,5.639999999999986,-89.75999999999996,22.424833333333332,22.403181818181817,48.85316666666666,48.84075757575757,0.5486342720090387
2025-03-01 00:05:30,23.69,53.69,858.45,7.99,0.88,0,Night,9.480000000000032,143.39999999999995,22.444666666666667,22.422388059701493,48.799166666666665,48.913134328358204,0.44123664719004524
2025-03-01 00:05:35,22.01,41.06,107.29,7.08,1.47,0,Night,-20.159999999999997,-151.55999999999995,22.40983333333333,22.416323529411763,48.68066666666666,48.79764705882353,0.5360446819180025
2025-03-01 00:05:40,20.73,41.27,951.09,7.02,1.884,0,Night,-15.360000000000014,2.5200000000000102,22.398,22.391884057971016,48.466166666666666,48.68855072463768,0.5023017925122867
2025-03-01 00:05:45,21.99,42.84,923.19,6.49,1.004,0,Night,15.119999999999976,18.840000000000003,22.42,22.386142857142858,48.28216666666666,48.605,0.5133052023097099
2025-03-01 00:05:50,23.95,56.97,665.29,7.43,1.994,0,Night,23.52000000000001,169.55999999999995,22.440833333333334,22.408169014084507,48.407500000000006,48.72281690140845,0.42039662622492074
2025-03-01 00:05:55,23.28,56.33,191.87,7.22,0.906,0,Night,-8.039999999999978,-7.680000000000007,22.491833333333332,22.420277777777777,48.4615,48.828472222222224,0.4132788188746993
2025-03-01 00:06:00,22.02,43.43,920.5,6.57,0.769,0,Night,-15.120000000000019,-154.79999999999998,22.453,22.414794520547943,48.511833333333335,48.754520547945205,0.5070226785579832
2025-03-01 00:06:05,21.9,48.26,150.43,6.45,1.093,0,Night,-1.440000000000012,57.95999999999998,22.463166666666666,22.40783783783784,48.541333333333334,48.74783783783784,0.45379186618485984
2025-03-01 00:06:10,22.19,59.91,958.78,7.94,1.124,0,Night,3.4800000000000324,139.79999999999998,22.4255,22.404933333333332,48.840333333333334,48.89666666666667,0.3703888548841838
2025-03-01 00:06:15,20.58,53.84,721.73,6.94,0.672,0,Night,-19.320000000000036,-72.83999999999992,22.386333333333333,22.380921052631578,49.038000000000004,48.96171052631579,0.3822436139963569
2025-03-01 00:06:20,20.16,48.9,845.79,6.43,1.336,0,Night,-5.039999999999978,-59.28000000000006,22.358833333333333,22.35207792207792,49.056,48.96090909090909,0.41226985434154306
2025-03-01 00:06:25,23.2,52.25,314.23,7.23,1.412,0,Night,36.47999999999999,40.20000000000002,22.3575,22.36294871794872,49.165499999999994,49.00307692307692,0.4440190537762576
2025-03-01 00:06:30,21.95,48.8,472.45,6.22,1.906,0,Night,-15.0,-41.400000000000034,22.31116666666667,22.35772151898734,49.04666666666667,49.000506329113925,0.44979498979610866
2025-03-01 00:06:35,21.3,42.88,581.09,7.6,0.568,0,Night,-7.799999999999983,-71.03999999999994,22.296833333333332,22.3445,49.07666666666667,48.924,0.49673495878382484
2025-03-01 00:06:40,23.71,56.33,537.41,7.63,1.242,0,Night,28.92,161.39999999999995,22.291999999999998,22.36135802469136,49.178,49.01543209876543,0.42091240530580415
2025-03-01 00:06:45,21.68,57.08,697.71,6.56,1.543,0,Night,-24.360000000000014,9.0,22.3175,22.353048780487807,49.13366666666666,49.113780487804874,0.3798177330382388
2025-03-01 00:06:50,21.18,56.19,596.5,6.97,0.542,0,Night,-6.0,-10.680000000000007,22.33016666666667,22.338915662650603,49.30383333333334,49.199036144578315,0.3769353306753282
2025-03-01 00:06:55,24.87,44.1,897.12,7.07,0.881,0,Night,44.280000000000015,-145.07999999999996,22.398666666666667,22.36904761904762,49.34533333333333,49.138333333333335,0.5639454503525055
2025-03-01 00:07:00,22.72,42.23,958.48,6.05,0.929,0,Night,-25.800000000000026,-22.440000000000055,22.385,22.373176470588234,49.227833333333336,49.05705882352942,0.5380060293615843
2025-03-01 00:07:05,23.02,51.81,487.88,6.81,1.868,0,Night,3.6000000000000085,114.96000000000006,22.396,22.380697674418606,49.42216666666666,49.089069767441856,0.4443156833978607
2025-03-01 00:07:10,20.94,57.36,722.77,7.35,1.023,0,Night,-24.95999999999998,66.59999999999997,22.388833333333334,22.364137931034485,49.57666666666667,49.18413793103448,0.36506269786215173
2025-03-01 00:07:15,21.26,49.8,462.32,6.03,1.509,0,Night,3.8400000000000034,-90.72000000000003,22.334333333333333,22.35159090909091,49.595333333333336,49.19113636363636,0.4269075447976818
2025-03-01 00:07:20,24.03,43.68,468.64,7.05,1.234,0,Night,33.239999999999995,-73.43999999999997,22.328500000000002,22.370449438202247,49.55283333333333,49.12921348314607,0.5501372366901931
2025-03-01 00:07:25,22.46,57.76,362.24,7.19,1.977,0,Night,-18.840000000000003,168.95999999999998,22.356,22.371444444444446,49.64333333333333,49.22511111111111,0.3888503481907292
2025-03-01 00:07:30,21.89,59.22,122.3,6.36,1.04,0,Night,-6.840000000000003,17.52000000000001,22.379666666666665,22.366153846153846,49.92383333333333,49.33494505494505,0.36963857317822135
2025-03-01 00:07:35,21.29,55.95,779.35,6.38,0.634,0,Night,-7.200000000000017,-39.23999999999995,22.3795,22.35445652173913,50.042,49.40684782608696,0.38051825191809613
2025-03-01 00:07:40,20.64,44.27,189.53,6.72,1.757,0,Night,-7.799999999999983,-140.16,22.327833333333334,22.336021505376344,49.99866666666666,49.351612903225806,0.4662298472487356
2025-03-01 00:07:45,24.04,46.01,839.14,6.25,1.011,0,Night,40.79999999999998,20.87999999999994,22.354833333333332,22.354148936170212,49.9365,49.31606382978723,0.5224949961975666
2025-03-01 00:07:50,22.05,44.38,580.63,6.32,1.477,0,Night,-23.87999999999998,-19.559999999999945,22.382166666666663,22.350947368421053,49.81416666666667,49.264105263157894,0.49684531391498105
2025-03-01 00:07:55,20.95,41.15,307.56,7.07,1.307,0,Night,-13.200000000000017,-38.76000000000005,22.382166666666667,22.336354166666666,49.584666666666664,49.17958333333333,0.5091128774938329
2025-03-01 00:08:00,23.22,42.36,498.33,6.07,1.813,0,Night,27.239999999999995,14.52000000000001,22.38383333333333,22.345463917525777,49.38066666666666,49.10927835051547,0.5481585108218813
2025-03-01 00:08:05,20.76,50.14,717.15,6.31,1.438,0,Night,-29.519999999999968,93.36000000000001,22.33,22.329285714285714,49.5325,49.119795918367345,0.4140406035020735
2025-03-01 00:08:10,21.07,47.27,804.34,7.59,0.832,0,Night,3.7199999999999847,-34.43999999999997,22.28483333333333,22.316565656565658,49.48733333333333,49.101111111111116,0.4457371597763571
2025-03-01 00:08:15,22.68,43.87,250.79,6.07,1.3,0,Night,19.319999999999993,-40.80000000000007,22.299500000000002,22.3202,49.31933333333334,49.0488,0.5169818744057728
2025-03-01 00:08:20,23.32,49.79,965.52,7.67,1.628,0,Night,7.680000000000007,71.04000000000002,22.32833333333333,22.33009900990099,49.2175,49.056138613861386,0.4683670479278875
2025-03-01 00:08:25,22.3,47.38,563.41,7.67,1.147,0,Night,-12.239999999999995,-28.91999999999996,22.316,22.329803921568626,49.232,49.03970588235294,0.47066262755115496
2025-03-01 00:08:30,23.73,55.5,501.26,7.58,1.085,0,Night,17.159999999999997,97.43999999999997,22.372833333333332,22.343398058252426,49.33583333333333,49.10242718446602,0.42756749052838006
2025-03-01 00:08:35,22.67,48.96,255.39,7.25,1.361,0,Night,-12.719999999999985,-78.47999999999999,22.360833333333332,22.34653846153846,49.15233333333333,49.10105769230769,0.4630309511783188
2025-03-01 00:08:40,21.35,43.03,504.13,7.3,1.235,0,Night,-15.840000000000003,-71.16,22.346833333333336,22.337047619047617,49.119,49.043238095238095,0.49616535064714135
2025-03-01 00:08:45,24.81,54.87,201.8,6.33,1.896,0,Night,41.51999999999997,142.07999999999996,22.401833333333336,22.360377358490563,49.1065,49.09820754716981,0.45215956767640464
2025-03-01 00:08:50,20.95,57.44,415.96,7.46,0.605,0,Night,-46.31999999999999,30.840000000000003,22.3445,22.347196261682242,49.064166666666665,49.17616822429907,0.3647283487589922
2025-03-01 00:08:55,24.06,59.58,943.59,6.94,0.622,0,Night,37.31999999999999,25.680000000000007,22.364500000000003,22.363055555555555,49.19166666666667,49.2725,0.40382671973368245
2025-03-01 00:09:00,20.55,43.26,239.85,7.72,1.405,0,Night,-42.119999999999976,-195.84,22.35033333333333,22.346422018348626,49.184,49.21733944954128,0.4750345642546084
2025-03-01 00:09:05,22.95,50.21,713.59,6.93,1.098,0,Night,28.799999999999983,83.40000000000003,22.380333333333333,22.351909090909093,49.11716666666667,49.22636363636364,0.45708017186214456
2025-03-01 00:09:10,22.77,49.66,859.16,7.48,1.07,0,Night,-2.1599999999999966,-6.600000000000051,22.3835,22.355675675675677,49.11716666666666,49.230270270270275,0.45851782953728765
2025-03-01 00:09:15,23.65,43.85,708.67,6.75,1.76,0,Night,10.559999999999988,-69.71999999999994,22.382833333333334,22.367232142857144,49.16383333333333,49.18223214285714,0.5393385315077465
2025-03-01 00:09:20,24.65,45.61,916.4,6.71,0.853,0,Night,12.0,21.119999999999976,22.440833333333334,22.387433628318586,49.169999999999995,49.150619469026545,0.5404515368446531
2025-03-01 00:09:25,22.61,49.59,503.93,6.84,1.081,0,Night,-24.47999999999999,47.76000000000005,22.458333333333332,22.38938596491228,49.247166666666665,49.15447368421052,0.45593860537636505
2025-03-01 00:09:30,23.26,44.17,151.59,7.09,0.638,0,Night,7.800000000000026,-65.04000000000002,22.454666666666665,22.39695652173913,49.040333333333336,49.11113043478261,0.5266016466828963
2025-03-01 00:09:35,21.9,56.35,507.02,6.41,1.539,0,Night,-16.320000000000036,146.16,22.474,22.392672413793104,49.15366666666667,49.17353448275862,0.38864234451777374
2025-03-01 00:09:40,20.16,42.47,973.06,6.6,0.703,0,Night,-20.87999999999998,-166.56000000000003,22.415333333333333,22.373589743589744,49.07666666666667,49.116239316239316,0.47468790329929283
2025-03-01 00:09:45,20.73,53.71,423.05,7.95,1.598,0,Night,6.840000000000003,134.88000000000002,22.404833333333332,22.359661016949154,49.229166666666664,49.15516949152543,0.38596157401571884
2025-03-01 00:09:50,20.45,41.87,517.03,6.4,0.779,0,Night,-3.3600000000000136,-142.08000000000004,22.362833333333338,22.34361344537815,49.11666666666667,49.093949579831936,0.4884164106958656
2025-03-01 00:09:55,24.01,52.0,725.61,6.97,0.988,0,Night,42.72000000000003,121.56000000000003,22.3995,22.3575,49.135666666666665,49.11816666666667,0.46173068043640764
2025-03-01 00:10:00,24.65,54.74,968.95,7.13,1.168,0,Night,7.679999999999964,32.880000000000024,22.4135,22.376446280991736,49.136,49.164628099173555,0.4503104767426969
2025-03-01 00:10:05,22.47,40.82,248.36,6.76,1.536,0,Night,-26.159999999999997,-167.04000000000002,22.394833333333334,22.3772131147541,49.12483333333333,49.09622950819672,0.5504653232569026
2025-03-01 00:10:10,24.75,59.63,781.49,6.19,1.596,0,Night,27.360000000000014,225.72000000000003,22.425,22.39650406504065,49.42933333333333,49.181869918699185,0.41505946418590234
2025-03-01 00:10:15,23.07,48.03,520.15,7.5,1.685,0,Night,-20.159999999999997,-139.20000000000002,22.409333333333333,22.401935483870968,49.4145,49.17258064516129,0.4803246969967318
2025-03-01 00:10:20,22.87,47.18,921.98,7.3,1.252,0,Night,-2.3999999999999915,-10.200000000000017,22.416666666666668,22.40568,49.3805,49.156639999999996,0.4847391935694799
2025-03-01 00:10:25,21.76,40.67,644.82,7.53,0.701,0,Night,-13.319999999999993,-78.11999999999998,22.39766666666667,22.400555555555552,49.36266666666667,49.089285714285715,0.5350379800742611
2025-03-01 00:10:30,24.67,55.93,911.21,7.95,1.234,0,Night,34.92,183.11999999999998,22.414,22.418425196850393,49.4,49.14314960629922,0.44108699426300835
2025-03-01 00:10:35,22.44,45.27,866.5,6.09,1.934,0,Night,-26.760000000000005,-127.91999999999996,22.421166666666668,22.41859375,49.470166666666664,49.112890625,0.4956924021001983
2025-03-01 00:10:40,20.16,55.51,893.71,7.32,1.4,0,Night,-27.360000000000014,122.87999999999994,22.41166666666667,22.40108527131783,49.7075,49.16248062015504,0.3631777403751143
2025-03-01 00:10:45,20.42,50.92,111.07,7.89,1.348,0,Night,3.1200000000000188,-55.079999999999956,22.3855,22.385846153846153,49.84216666666667,49.176,0.4010211309856381
2025-03-01 00:10:50,22.87,42.93,443.45,7.9,1.828,0,Night,29.39999999999999,-95.88000000000002,22.3675,22.389541984732826,49.60816666666666,49.12832061068703,0.5327275721575653
2025-03-01 00:10:55,23.85,43.88,320.01,6.55,1.294,0,Night,11.760000000000005,11.400000000000034,22.377000000000002,22.400606060606062,49.400666666666666,49.088560606060604,0.5435276792325252
2025-03-01 00:11:00,20.67,45.71,394.84,7.19,1.191,0,Night,-38.16,21.95999999999998,22.354499999999998,22.387593984962407,49.43866666666667,49.06315789473684,0.45219854469513354
2025-03-01 00:11:05,21.47,43.61,240.11,7.59,1.013,0,Night,9.599999999999966,-25.200000000000017,22.34733333333333,22.380746268656715,49.36116666666666,49.02246268656717,0.4923181627337393
2025-03-01 00:11:10,20.74,46.32,138.89,6.55,0.715,0,Night,-8.760000000000005,32.52000000000001,22.32316666666667,22.368592592592595,49.13466666666667,49.00244444444444,0.4477546529027087
2025-03-01 00:11:15,22.47,55.24,567.88,6.36,1.576,0,Night,20.760000000000005,107.04000000000002,22.354666666666667,22.36933823529412,49.158,49.04830882352941,0.40677038255423914
2025-03-01 00:11:20,21.02,59.62,796.02,7.18,0.678,0,Night,-17.39999999999999,52.559999999999945,22.369000000000003,22.35948905109489,49.33666666666667,49.12547445255474,0.3525661937996991
2025-03-01 00:11:25,21.83,41.68,729.16,7.52,1.893,0,Night,9.719999999999985,-215.27999999999997,22.346166666666665,22.355652173913043,49.1605,49.07152173913043,0.5237522735719112
2025-03-01 00:11:30,20.99,45.2,184.07,6.81,1.731,0,Night,-10.079999999999998,42.24000000000004,22.330166666666667,22.345827338129496,49.100500000000004,49.0436690647482,0.46438042823441844
2025-03-01 00:11:35,23.8,47.52,559.94,6.55,1.902,0,Night,33.72000000000003,27.840000000000003,22.37183333333333,22.356214285714284,49.17783333333333,49.032785714285716,0.5008416454457816
2025-03-01 00:11:40,24.32,50.72,889.88,7.16,1.481,0,Night,6.239999999999995,38.39999999999995,22.382,22.37014184397163,49.08433333333333,49.04475177304965,0.47949517360110927
2025-03-01 00:11:45,20.04,47.83,351.59,6.12,1.144,0,Night,-51.360000000000014,-34.68000000000001,22.354666666666667,22.353732394366197,48.930166666666665,49.036197183098594,0.4189838137186256
2025-03-01 00:11:50,23.13,55.2,324.39,7.58,0.531,0,Night,37.08,88.44000000000005,22.387166666666662,22.35916083916084,48.91366666666667,49.0793006993007,0.4190216632207131
2025-03-01 00:11:55,22.26,57.27,808.61,6.57,1.709,0,Night,-10.43999999999997,24.840000000000003,22.343666666666664,22.358472222222222,49.13316666666667,49.136180555555555,0.38868510761566133
2025-03-01 00:12:00,21.62,54.51,962.81,6.24,1.808,0,Night,-7.680000000000007,-33.12000000000006,22.325333333333333,22.353379310344828,49.337833333333336,49.17324137931035,0.3966243998120712
2025-03-01 00:12:05,21.87,52.88,208.67,6.28,1.786,0,Night,3.0,-19.559999999999945,22.306166666666666,22.350068493150687,49.35566666666667,49.1986301369863,0.41357783404352605
2025-03-01 00:12:10,21.66,43.47,303.77,7.82,1.199,0,Night,-2.5200000000000102,-112.92000000000004,22.318166666666666,22.345374149659865,49.12416666666666,49.15965986394558,0.49827455756278866
2025-03-01 00:12:15,21.57,42.38,182.58,7.61,1.734,0,Night,-1.0799999999999983,-13.079999999999956,22.32333333333333,22.340135135135135,49.000499999999995,49.11385135135136,0.5089663735331822
2025-03-01 00:12:20,21.87,48.34,125.99,6.38,1.405,0,Night,3.6000000000000085,71.52000000000001,22.287333333333333,22.336979865771813,49.07816666666667,49.1086577181208,0.4524202622217082
